,sto_loc,LU,GMRES
156,"[-0.02502441 -0.13464355  0.25305176 -0.00158691 -0.32873535 -0.06970215
  0.26696777  0.42883301 -0.3145752   0.11096191]",False,6
157,"[ 0.0291748   0.27404785 -0.02185059  0.0213623  -0.03625488  0.16906738
  0.09851074 -0.08044434 -0.4576416   0.2755127 ]",False,7
158,"[-0.0291748  -0.27404785  0.02185059 -0.0213623   0.03625488 -0.16906738
 -0.09851074  0.08044434  0.4576416  -0.2755127 ]",False,8
159,"[-0.05322266 -0.02294922  0.15283203  0.04052734 -0.14306641 -0.45068359
  0.48974609  0.35595703 -0.27392578  0.39697266]",False,7
160,"[ 0.05322266  0.02294922 -0.15283203 -0.04052734  0.14306641  0.45068359
 -0.48974609 -0.35595703  0.27392578 -0.39697266]",False,7
161,"[-0.01635742  0.03881836 -0.20532227 -0.31323242  0.49731445 -0.45043945
 -0.3815918  -0.43188477 -0.01538086 -0.40551758]",False,6
162,"[ 0.01635742 -0.03881836  0.20532227  0.31323242 -0.49731445  0.45043945
  0.3815918   0.43188477  0.01538086  0.40551758]",False,6
163,"[-0.04138184 -0.0958252   0.04772949 -0.31481934  0.1685791   0.4798584
 -0.11462402 -0.00305176 -0.32995605 -0.29455566]",False,7
164,"[ 0.04138184  0.0958252  -0.04772949  0.31481934 -0.1685791  -0.4798584
  0.11462402  0.00305176  0.32995605  0.29455566]",False,7
165,"[-0.01464844  0.21386719 -0.16894531  0.04785156 -0.24121094  0.17871094
  0.18066406  0.29980469  0.25488281 -0.42285156]",False,5
166,"[ 0.01464844 -0.21386719  0.16894531 -0.04785156  0.24121094 -0.17871094
 -0.18066406 -0.29980469 -0.25488281  0.42285156]",False,5
167,"[-0.06958008  0.01586914 -0.05249023 -0.27270508  0.35424805  0.09887695
  0.1081543  -0.07592773 -0.28930664 -0.00854492]",False,7
168,"[ 0.06958008 -0.01586914  0.05249023  0.27270508 -0.35424805 -0.09887695
 -0.1081543   0.07592773  0.28930664  0.00854492]",False,7
169,"[-0.02294922 -0.06494141  0.36865234  0.00830078  0.48876953 -0.02001953
  0.44970703 -0.39697266 -0.20068359 -0.19580078]",False,7
170,"[ 0.02294922  0.06494141 -0.36865234 -0.00830078 -0.48876953  0.02001953
 -0.44970703  0.39697266  0.20068359  0.19580078]",False,6
171,"[-0.0065918  -0.10375977 -0.42602539  0.3215332  -0.00854492  0.43041992
 -0.16870117  0.03491211 -0.18530273  0.2097168 ]",False,7
172,"[ 0.0065918   0.10375977  0.42602539 -0.3215332   0.00854492 -0.43041992
  0.16870117 -0.03491211  0.18530273 -0.2097168 ]",False,6
173,"[ 0.03234863  0.02770996  0.3314209  -0.02233887  0.44934082  0.48034668
  0.1427002   0.42126465  0.18713379  0.10046387]",False,7
174,"[-0.03234863 -0.02770996 -0.3314209   0.02233887 -0.44934082 -0.48034668
 -0.1427002  -0.42126465 -0.18713379 -0.10046387]",False,7
175,"[-0.01806641 -0.13623047 -0.24169922  0.32568359  0.23583984 -0.07958984
  0.05615234 -0.16357422 -0.28564453 -0.38818359]",False,7
176,"[ 0.01806641  0.13623047  0.24169922 -0.32568359 -0.23583984  0.07958984
 -0.05615234  0.16357422  0.28564453  0.38818359]",False,6
177,"[ 0.05566406 -0.01269531  0.04199219 -0.38183594 -0.48339844 -0.07910156
  0.31347656  0.26074219  0.23144531  0.00683594]",False,7
178,"[-0.05566406  0.01269531 -0.04199219  0.38183594  0.48339844  0.07910156
 -0.31347656 -0.26074219 -0.23144531 -0.00683594]",False,7
179,"[-0.02746582 -0.09899902  0.05822754  0.33972168  0.29772949  0.46008301
  0.46374512 -0.18786621 -0.27209473 -0.29284668]",False,7
180,"[ 0.02746582  0.09899902 -0.05822754 -0.33972168 -0.29772949 -0.46008301
 -0.46374512  0.18786621  0.27209473  0.29284668]",False,7
181,"[-0.00439453  0.26416016  0.04931641  0.21435547  0.32763672 -0.04638672
 -0.44580078 -0.31005859 -0.12353516  0.47314453]",False,7
